"Code","Date","pH","T (°C)","Cond (µS/cm)","SiO2 (μmol/L)","K (μmol/L)","Mg (μmol/L)","Ca (μmol/L)","Na (μmol/L)","Cl (μmol/L)","HCO3 (μmol/L)","SO4 (μmol/L)","Location"
14015,"2001-12-04",7.48,19.4,106.1,412.5,16.2,291.7,200.5,220.4,70.4,1043.9,6.6,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2002-06-18",8.18,18.6,106,,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2002-07-16",,,,,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2002-09-25",7.78,18.6,108,395.8,9.4,230.5,204.3,50.9,78.1,856.4,10.6,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2002-11-12",7.91,20.3,108.8,,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2003-02-26",7.49,22.5,110.3,,,242.9,214.2,,91.5,,22.1,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2003-07-22",7.925,18.8,110,,,249.6,224.8,,107.9,,20.8,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2003-09-16",7.92,20.2,91,,,242.1,206,,99.7,,15.8,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2003-11-17",8.393,20.1,103.4,,,237.1,248.7,,105.1,,12.6,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2004-01-14",8.04,22.8,114.7,,,250.4,,,95.8,,10,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2004-04-26",8.3,21.9,104.7,,,249.6,224,,98.6,,13.8,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2004-08-04",8.68,18.8,112.6,,,249.2,227,,92.7,,11,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2004-09-21",8.34,19.1,104.3,,,241.2,216.8,,86.8,,4.2,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2005-02-02",7.97,22,108,,,222.1,201,,91.5,,9,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2005-04-27",,20.4,114,,,255.4,242.8,,99.4,,10.7,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2005-07-26",8.27,16.9,109.1,,,254.2,240.8,,93.8,,10,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2005-09-21",8.3,19.1,107.6,,,238.8,212.5,,90.1,,10.4,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2006-01-31",7.91,21.2,108.1,,,245.8,220,,67.6,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2006-05-03",8.36,21.3,112.5,,,237.5,212.5,,123.9,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2006-06-09",7.88,19.6,108,,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2006-06-14",,,,,,254.2,235,,84.5,967.2,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2006-06-16",,,,,23.1,,,226.1,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2006-07-07",7.65,19.5,109,,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2006-07-11",,,,,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2006-07-26",7.95,17.4,111,,,250,225,,78.9,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2006-09-18",7.57,20.1,104,,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2006-09-22",,,,,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2006-10-24",8.42,21.1,108,,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2006-10-28",,,,,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2006-10-30",8.24,20.5,108.7,,15.4,241.7,215,182.6,78.9,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2006-12-04",8.08,21.3,108,,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2006-12-07",,,,,25.6,,,217.4,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2006-12-08",,,,,,,,,84.5,1082,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2006-12-11",,,,,,229.2,207.5,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2007-02-07",8.15,23,110,,15.4,237.5,222.5,213,101.4,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2007-03-05",7.38,22.9,83,,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2007-03-10",,,,,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2007-04-03",8.11,22.5,108,,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2007-04-06",,,,,25.6,241.7,222.5,243.5,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2007-04-07",,,,,,,,,,,114.6,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2007-04-08",,,,,,,,,,1114.8,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2007-04-10",8.11,22.2,110.6,,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2007-04-11",,,,420.5,15.4,250,220,204.3,90.1,1000,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2007-04-12",,,,,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2007-05-09",8.11,20.5,111.8,433.3,17.9,254.2,240,208.7,90.1,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2007-06-12",8.27,19.8,112.2,,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2007-06-13",,,,366.3,17.9,241.7,222.5,226.1,112.7,1000,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2007-07-02",8.02,18.4,108,,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2007-07-10",,,,,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2007-07-25",8.31,18.5,111.2,471.5,15.4,241.7,230,182.6,90.1,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2007-09-03",7.69,17.2,109,,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2007-09-20",,,,,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2007-10-19",7.9,19.8,89,,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2007-10-24",,,,,,,,182.6,84.5,901.6,31.2,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2007-10-25",,,,,,195.8,200,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2007-10-29",8.42,19.2,107.5,345,15.4,241.7,222.5,204.3,84.5,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2007-12-03",8.32,20.6,91.2,,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2007-12-04",,,,390,15.4,237.5,220,200,84.5,1032.8,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2008-01-23",8.3,22.1,103.9,,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2008-01-24",,,,500,17.2,236.2,203.8,197.8,91.8,958,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2008-04-16",8.25,21.8,111.8,,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2008-04-17",,,,375.5,14.4,257.9,235.8,208.3,91,1036,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2008-07-16",8.39,19.1,107.9,,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2008-07-17",,,,360.2,17.2,242.5,234.2,208.3,86.8,1046,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2008-10-20",8.55,20.3,106.4,,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2008-10-21",,,,426.7,16.4,241.2,223.5,197,82,1042,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2009-01-14",7.98,22.2,108.7,,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2009-01-15",,,,393.3,17.4,248.3,228,197.4,94.1,1024,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2009-04-15",8.12,21.7,98.3,,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2009-04-16",,,,376.7,15.9,238.3,208.5,190.9,94.1,890,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2009-07-22",8.22,18.6,108,,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2009-10-19",8.37,19.9,106,,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2009-10-20",,,,496.7,17.2,242.1,220.2,194.8,86.2,1012,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2010-01-13",8.58,22,108,,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2010-01-14",,,,368,16.9,253.7,225.5,185.2,90.1,1024,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2010-04-07",8.06,21.83,108,,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2010-04-08",,,,361.7,16.2,234.6,214,204.3,89.3,1024,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2010-07-12",8.16,18.13,110,,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2010-07-13",,,,435,18.5,242.1,224,205.2,89,1040,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2010-10-18",8.58,21.4,98.29,,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2010-10-19",,,,413.3,24.6,236.2,225,94.3,79.4,1000,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2011-01-10",7.94,19.87,105.2,,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2011-01-11",,,,496.7,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2011-04-11",8.13,21,111.1,,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2011-04-12",,,,451.7,19.5,264.2,233.5,221.7,93.8,1062,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2011-07-18",8.26,18.34,108.2,,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2011-07-19",,,,475,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2011-10-12",8.31,18.56,93.6,,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2011-10-13",,,,455,15.4,237.5,232.5,187,78.9,1020,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2012-01-25",8.41,21.08,92.72,,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2012-01-26",,,,362,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2012-05-02",7.98,19.32,95.26,,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2012-05-03",,,,471.7,20.5,216.7,230,243.5,87.3,1080,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2012-07-23",8.21,18.07,93.78,,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2012-07-24",,,,332,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2012-10-24",8.42,19.36,91.3,,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2012-10-25",,,,405,17.9,241.7,235,200,98.6,1020,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2013-01-21",8.52,22.78,93,251.7,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2013-04-02",8.36,23.04,88.97,325,17.9,254.2,212.5,200,90.1,1032.8,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2013-07-01",8.53,18.37,109.2,398.3,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2013-09-30",8.39,18.81,110,420,15.4,241.7,217.5,195.7,81.7,983.6,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2014-01-06",7.8,22.9,93.2,293.3,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2014-03-10",7.9,24.78,108,371.7,20.5,241.7,230,221.7,87.3,1082,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2014-06-30",7.76,18.74,90,280,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2014-09-22",7.97,20.52,94,366.7,17.9,233.3,220,204.3,70.4,1032.8,11.5,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2015-01-05",,23.35,104,316.7,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2015-03-16",8.02,19.5,97.6,221.7,15.4,225,167.5,195.7,101.4,901.6,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2015-06-29",8.09,18.9,112.7,431.7,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2015-09-22",7.89,18.9,110.9,820,17.9,229.2,225,208.7,84.5,1049.2,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2016-03-09",8.31,22.3,100.6,,,,,,,1000,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2016-03-10",,,,,17.9,275,217.5,213,93,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2016-03-11",,,,175,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2016-05-11",7.99,20.8,111,,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2016-05-13",,,,281.7,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2016-05-18",,,,,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2016-09-07",7.89,21,119,,17.9,270.8,250,221.7,95.8,967.2,10.4,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2016-09-08",,,,,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2016-09-09",,,,211.7,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2016-11-16",7.99,19.8,109.9,,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2016-11-17",,,,,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2016-11-18",,,,446.7,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2017-06-15",8.2,19.6,102,,,,,,,1098.4,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2017-06-16",,,,421.7,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2017-06-19",,,,,17.9,245.8,207.5,213,81.7,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2017-08-23",8.4,19.7,,,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2017-08-24",,,,,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2017-08-25",,,,410,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2017-10-04",8.33,19.6,,,17.9,229.2,215,195.7,84.5,1032.8,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2017-10-05",,,,448.3,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2017-10-06",,,,,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2017-11-08",8.47,20.7,,,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2017-11-09",,,,,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2017-11-10",,,,343.3,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2018-01-10",,22.6,,,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2018-01-11",,,,320,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2018-04-09",8.13,21.6,114,,20.5,262.5,190,204.3,93,1049.2,11.5,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2018-04-12",,,,,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2018-04-13",,,,405,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2018-07-11",8.39,18.33,113.2,,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2018-07-12",,,,,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2018-07-13",,,,373.3,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2018-10-03",8.53,20.01,108.15,,,,,,,1049.2,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2018-10-04",,,,,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2018-10-05",,,,386.7,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2018-10-07",,,,,17.9,241.7,220,217.4,93,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2019-01-16",,22.3,109,,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2019-01-17",,,,296.7,,,,,,,,"La Rivière Saint-Denis à l'amont du captage AEP"
14015,"2019-03-06",8.2,22.8,108.35,,,,,,81.7,,,"La Rivière Saint-Denis à l'amont du captage AEP"
