"Code","Date","pH","T (°C)","Cond (µS/cm)","SiO2 (μmol/L)","K (μmol/L)","Mg (μmol/L)","Ca (μmol/L)","Na (μmol/L)","Cl (μmol/L)","HCO3 (μmol/L)","SO4 (μmol/L)","Location"
21060,"1998-06-16",,,,,,,,,449.9,,,"Forage parc expositions (appoint ZEC)"
21060,"1998-09-16",,,,,,,,,449.3,,,"Forage parc expositions (appoint ZEC)"
21060,"1998-12-16",,,,,,,,,418.3,,,"Forage parc expositions (appoint ZEC)"
21060,"1999-03-17",,,,,,,,,245.9,,,"Forage parc expositions (appoint ZEC)"
21060,"1999-06-16",,,,,,,,,,,,"Forage parc expositions (appoint ZEC)"
21060,"1999-09-08",,,,,,,,,394.4,,,"Forage parc expositions (appoint ZEC)"
21060,"1999-12-16",,,,,,,,,219.7,,,"Forage parc expositions (appoint ZEC)"
21060,"2001-04-02",,,,,,,,,352.1,,,"Forage parc expositions (appoint ZEC)"
21060,"2001-07-03",,,,,,,,,219.7,,,"Forage parc expositions (appoint ZEC)"
21060,"2001-09-24",,,,,,,,,250.7,,,"Forage parc expositions (appoint ZEC)"
21060,"2002-01-07",,,,,,,,,281.7,,,"Forage parc expositions (appoint ZEC)"
21060,"2002-04-11",,,,,,,,,281.7,,,"Forage parc expositions (appoint ZEC)"
21060,"2002-07-02",,,,,,,,,281.7,,,"Forage parc expositions (appoint ZEC)"
21060,"2002-10-28",,,,,,,,,281.7,,,"Forage parc expositions (appoint ZEC)"
21060,"2003-01-06",,,,,,,,,281.7,,,"Forage parc expositions (appoint ZEC)"
21060,"2003-04-17",,,,,,,,,383.1,,,"Forage parc expositions (appoint ZEC)"
21060,"2004-04-14",,,,,,,,,414.9,,,"Forage parc expositions (appoint ZEC)"
21060,"2004-07-28",,,,,,,,,270.1,,,"Forage parc expositions (appoint ZEC)"
21060,"2004-09-29",,,,,,,,,285.6,,,"Forage parc expositions (appoint ZEC)"
21060,"2005-01-26",,,,,,,,,275.2,,,"Forage parc expositions (appoint ZEC)"
21060,"2005-03-15",,,,,,,,,541.4,,,"Forage parc expositions (appoint ZEC)"
21060,"2005-06-14",,,,,,,,,259.7,,,"Forage parc expositions (appoint ZEC)"
21060,"2005-10-05",,,,,,,,,511.8,,,"Forage parc expositions (appoint ZEC)"
21060,"2006-01-17",,,,,,,,,140.8,,,"Forage parc expositions (appoint ZEC)"
21060,"2006-03-20",,,,,,,,,301.4,,,"Forage parc expositions (appoint ZEC)"
21060,"2006-06-13",,,,,,,,,247.9,,,"Forage parc expositions (appoint ZEC)"
21060,"2008-03-17",,,,,,,,,529.6,,,"Forage parc expositions (appoint ZEC)"
21060,"2008-05-26",,,,,,,,,146.5,,,"Forage parc expositions (appoint ZEC)"
21060,"2008-08-18",,,,,,,,,90.1,,,"Forage parc expositions (appoint ZEC)"
21060,"2008-11-24",,,,,,,,,67.6,,,"Forage parc expositions (appoint ZEC)"
21060,"2009-03-02",,,,,,,,,104.2,,,"Forage parc expositions (appoint ZEC)"
21060,"2009-06-08",,,,,,,,,112.7,,,"Forage parc expositions (appoint ZEC)"
21060,"2009-08-31",,,,,,,,,149.3,,,"Forage parc expositions (appoint ZEC)"
21060,"2009-11-30",,,,,,,,,118.3,,,"Forage parc expositions (appoint ZEC)"
21060,"2010-03-01",,,,,,,,,140.8,,,"Forage parc expositions (appoint ZEC)"
21060,"2010-06-14",,,,,,,,,112.7,,,"Forage parc expositions (appoint ZEC)"
21060,"2010-08-30",,,,,,,,,112.7,,,"Forage parc expositions (appoint ZEC)"
21060,"2010-11-22",,,,,,,,,140.8,,,"Forage parc expositions (appoint ZEC)"
21060,"2011-02-14",,,,,,,,,160.6,,,"Forage parc expositions (appoint ZEC)"
21060,"2011-05-16",,,,,,,,,135.2,,,"Forage parc expositions (appoint ZEC)"
21060,"2011-08-22",,,,,,,,,101.4,,,"Forage parc expositions (appoint ZEC)"
21060,"2011-11-21",,,,,,,,,140.8,,,"Forage parc expositions (appoint ZEC)"
21060,"2012-02-20",,,,,,,,,124.8,,,"Forage parc expositions (appoint ZEC)"
21060,"2012-05-21",,,,,,,,,143.7,,,"Forage parc expositions (appoint ZEC)"
21060,"2012-08-20",,,,,,,,,109.9,,,"Forage parc expositions (appoint ZEC)"
21060,"2012-11-19",,,,,,,,,239.4,,,"Forage parc expositions (appoint ZEC)"
21060,"2013-02-18",,,,,,,,,366.2,,,"Forage parc expositions (appoint ZEC)"
21060,"2013-06-03",,,,,,,,,98.6,,,"Forage parc expositions (appoint ZEC)"
21060,"2013-08-27",,,,,,,,,202.8,,,"Forage parc expositions (appoint ZEC)"
21060,"2013-11-28",,,,,,,,,104.2,,,"Forage parc expositions (appoint ZEC)"
21060,"2014-02-18",,,,,,,,,211.3,,,"Forage parc expositions (appoint ZEC)"
21060,"2014-06-03",,,,,,,,,140.8,,,"Forage parc expositions (appoint ZEC)"
21060,"2014-09-02",,,,,,,,,95.8,,,"Forage parc expositions (appoint ZEC)"
21060,"2014-11-25",,,,,,,,,73.2,,,"Forage parc expositions (appoint ZEC)"
21060,"2015-02-24",,,,,,,,,169,,,"Forage parc expositions (appoint ZEC)"
21060,"2015-06-02",,,,,,,,,354.9,,,"Forage parc expositions (appoint ZEC)"
21060,"2015-09-01",,,,,,,,,132.4,,,"Forage parc expositions (appoint ZEC)"
21060,"2015-12-01",,,,,,,,,157.7,,,"Forage parc expositions (appoint ZEC)"
21060,"2016-03-22",,,,,,,,,518.3,,,"Forage parc expositions (appoint ZEC)"
21060,"2016-06-21",,,,,,,,,,,,"Forage parc expositions (appoint ZEC)"
21060,"2016-06-26",,,,,,,,,307,,,"Forage parc expositions (appoint ZEC)"
21060,"2016-09-20",,,,,,,,,109.9,,,"Forage parc expositions (appoint ZEC)"
21060,"2016-11-29",,,,,,,,,,,,"Forage parc expositions (appoint ZEC)"
21060,"2016-11-30",,,,,,,,,214.1,,,"Forage parc expositions (appoint ZEC)"
21060,"2017-01-03",,,,,,,,,90.1,,,"Forage parc expositions (appoint ZEC)"
21060,"2017-06-28",,,,,,,,,,,,"Forage parc expositions (appoint ZEC)"
21060,"2017-06-29",,,,,,,,,183.1,,,"Forage parc expositions (appoint ZEC)"
21060,"2017-09-05",,,,,,,,,,,,"Forage parc expositions (appoint ZEC)"
21060,"2017-09-07",,,,,,,,,135.2,,,"Forage parc expositions (appoint ZEC)"
21060,"2017-11-21",,,,,,,,,270.4,,,"Forage parc expositions (appoint ZEC)"
21060,"2018-01-23",,,,,,,,,247.9,,,"Forage parc expositions (appoint ZEC)"
21060,"2018-04-19",,,,,,,,,321.1,,,"Forage parc expositions (appoint ZEC)"
21060,"2018-07-17",,,,,,,,,,,,"Forage parc expositions (appoint ZEC)"
21060,"2018-07-22",,,,,,,,,431,,,"Forage parc expositions (appoint ZEC)"
21060,"2018-10-16",,,,,,,,,,,,"Forage parc expositions (appoint ZEC)"
21060,"2018-10-17",,,,,,,,,185.9,,,"Forage parc expositions (appoint ZEC)"
21060,"2019-02-18",,,,,,,,,,,,"Forage parc expositions (appoint ZEC)"
21060,"2019-03-04",,,,,,,,,112.7,,,"Forage parc expositions (appoint ZEC)"
21060,"2019-05-14",,,,,,,,,,,,"Forage parc expositions (appoint ZEC)"
21060,"2019-05-15",,,,,,,,,194.4,,,"Forage parc expositions (appoint ZEC)"
21060,"2019-08-21",,,,,,,,,95.8,,,"Forage parc expositions (appoint ZEC)"
21060,"2019-11-12",,,,,,,,,,,,"Forage parc expositions (appoint ZEC)"
21060,"2019-11-19",,,,,,,,,126.8,,,"Forage parc expositions (appoint ZEC)"
21061,"1996-09-18",,,,,,,,,400,,,"Forage la Réunion"
21061,"1996-12-18",,,,,,,,,350.1,,,"Forage la Réunion"
21061,"1997-03-19",,,,,,,,,450.7,,,"Forage la Réunion"
21061,"1997-06-18",,,,,,,,,349.3,,,"Forage la Réunion"
21061,"1997-12-17",,,,,,,,,400,,,"Forage la Réunion"
21061,"1998-03-17",,,,,,,,,300,,,"Forage la Réunion"
21061,"1998-06-16",,,,,,,,,,,,"Forage la Réunion"
21061,"1998-09-19",,,,,,,,,450.1,,,"Forage la Réunion"
21061,"1998-12-16",,,,,,,,,464.8,,,"Forage la Réunion"
21061,"1999-03-17",,,,,,,,,327.9,,,"Forage la Réunion"
21061,"1999-09-15",,,,,,,,,349.3,,,"Forage la Réunion"
21061,"1999-12-07",,,,,,,,,281.7,,,"Forage la Réunion"
21061,"2001-04-02",,,,,,,,,250.7,,,"Forage la Réunion"
21061,"2001-09-24",,,,,,,,,219.7,,,"Forage la Réunion"
21061,"2002-10-24",,,,,,,,,349.3,,,"Forage la Réunion"
21061,"2003-01-06",,,,,,,,,281.7,,,"Forage la Réunion"
21061,"2003-04-17",,,,,,,,,281.7,,,"Forage la Réunion"
21061,"2003-07-07",,,,,,,,,244.2,,,"Forage la Réunion"
21061,"2003-10-15",,,,,,,,,270.4,,,"Forage la Réunion"
21061,"2004-09-29",,,,,,,,,271.3,,,"Forage la Réunion"
21061,"2005-01-25",,,,,,,,,260.8,,,"Forage la Réunion"
21061,"2006-03-20",,,,,,,,,154.9,,,"Forage la Réunion"
21061,"2006-06-13",,,,,,,,,425.4,,,"Forage la Réunion"
21061,"2006-09-25",,,,,,,,,276.1,,,"Forage la Réunion"
21061,"2006-11-28",,,,,,,,,287.3,,,"Forage la Réunion"
21061,"2007-03-19",,,,,,,,,295.8,,,"Forage la Réunion"
21061,"2007-04-10",,,,,,,,,,,,"Forage la Réunion"
21061,"2007-04-11",,,,474.3,33.3,333.3,350,478.3,284.5,1344.3,,"Forage la Réunion"
21061,"2007-06-04",,,,,,,,,321.1,,,"Forage la Réunion"
21061,"2007-09-11",,,,693.3,30.8,337.5,350,478.3,267.6,1459,,"Forage la Réunion"
21061,"2007-11-26",,,,,,,,,169,,,"Forage la Réunion"
21061,"2008-09-03",,,,,,,,,,,,"Forage la Réunion"
21061,"2008-09-04",,,,778.3,30.8,335.8,338.5,433.9,266.8,1442,,"Forage la Réunion"
21063,"2007-04-10",,,,,,,,,,,,"Forage CERF Grand Prado"
21063,"2007-04-11",,,,540.7,30.8,383.3,375,478.3,290.1,1541,,"Forage CERF Grand Prado"
21063,"2007-09-11",,,,503.3,28.2,241.7,245,356.5,205.6,1082,26,"Forage CERF Grand Prado"
21063,"2008-09-08",,,,,,,,,,,,"Forage CERF Grand Prado"
21063,"2008-09-09",,,,523.3,28.5,247.5,260.2,368.3,212.1,1084,,"Forage CERF Grand Prado"
21065,"2001-07-03",,,,,,,,,414.1,,,"Forage les Cafés"
21065,"2001-09-24",,,,,,,,,312.7,,,"Forage les Cafés"
21065,"2002-01-07",,,,,,,,,414.1,,,"Forage les Cafés"
21065,"2002-04-11",,,,,,,,,349.3,,,"Forage les Cafés"
21065,"2002-07-02",,,,,,,,,422.5,,,"Forage les Cafés"
21065,"2002-10-24",,,,,,,,,462,,,"Forage les Cafés"
21065,"2003-01-06",,,,,,,,,460.8,,,"Forage les Cafés"
21065,"2003-04-14",,,,,,,,,526.8,,,"Forage les Cafés"
21065,"2003-07-07",,,,,,,,,488.2,,,"Forage les Cafés"
21065,"2003-10-15",,,,,,,,,491.5,,,"Forage les Cafés"
21065,"2004-02-10",,,,,,,,,460.8,,,"Forage les Cafés"
21065,"2004-04-14",,,,,,,,,430.1,,,"Forage les Cafés"
21065,"2004-07-28",,,,,,,,,418,,,"Forage les Cafés"
21065,"2005-01-25",,,,,,,,,397.7,,,"Forage les Cafés"
21065,"2005-03-15",,,,,,,,,533.5,,,"Forage les Cafés"
21065,"2005-06-14",,,,,,,,,527.3,,,"Forage les Cafés"
21065,"2005-10-05",,,,,,,,,602.5,,,"Forage les Cafés"
21065,"2006-01-17",,,,,,,,,371.3,,,"Forage les Cafés"
21065,"2006-03-20",,,,,,,,,442.3,,,"Forage les Cafés"
21065,"2006-06-13",,,,,,,,,588.7,,,"Forage les Cafés"
21065,"2006-09-25",,,,,,,,,411.3,,,"Forage les Cafés"
21065,"2006-11-28",,,,,,,,,470.4,,,"Forage les Cafés"
21065,"2007-03-19",,,,,,,,,453.5,,,"Forage les Cafés"
21065,"2007-04-10",,,,,,,,,,,,"Forage les Cafés"
21065,"2007-04-11",,,,675.5,43.6,379.2,425,739.1,495.8,1508.2,38.5,"Forage les Cafés"
21065,"2007-06-04",,,,,,,,,540.8,,,"Forage les Cafés"
21065,"2007-09-11",,,,813.3,43.6,362.5,425,695.7,447.9,1573.8,37.5,"Forage les Cafés"
21065,"2007-11-26",,,,,,,,,377.5,,,"Forage les Cafés"
21065,"2008-09-03",,,,,,,,,,,,"Forage les Cafés"
21065,"2008-09-04",,,,951.7,43.8,368.7,428,703.9,468.2,1560,38,"Forage les Cafés"
21066,"2007-04-11",,,,277.8,51.3,416.7,325,652.2,481.7,1639.3,,"P22 les Cocos"
21066,"2008-09-03",,,,,,,,,,,,"P22 les Cocos"
21066,"2008-09-04",,,,675,43.1,324.2,292.2,556.5,419.7,1262,29.1,"P22 les Cocos"
21090,"2007-04-03",,,,,,,,,,,,"Forage Domenjod"
21090,"2007-04-05",,,,508.3,30.8,262.5,275,373.9,129.6,1245.9,,"Forage Domenjod"
21090,"2007-09-11",,,,493.3,28.2,262.5,275,395.7,149.3,1262.3,,"Forage Domenjod"
21090,"2008-09-08",,,,,,,,,,,,"Forage Domenjod"
21090,"2008-09-09",,,,518.3,32.1,264.2,275.5,429.6,154.1,1272,,"Forage Domenjod"
21090,"2012-06-04",,,,,,,,,,,,"Forage Domenjod"
21198,"2007-04-04",,,,,,,,,,,,"Galerie Salazie amont PM 1238"
21198,"2007-04-05",,,,485,38.5,179.2,197.5,213,56.6,901.6,,"Galerie Salazie amont PM 1238"
21198,"2007-06-13",,,,,,,,,,,,"Galerie Salazie amont PM 1238"
21198,"2007-06-14",,,,387.3,48.7,204.2,205,256.5,76.1,1065.6,26,"Galerie Salazie amont PM 1238"
21198,"2007-09-19",,,,,,,,,,,,"Galerie Salazie amont PM 1238"
21198,"2007-09-20",,,,340,46.2,200,202.5,260.9,81.7,950.8,,"Galerie Salazie amont PM 1238"
21198,"2007-12-03",,,,,,,,,,,,"Galerie Salazie amont PM 1238"
21198,"2007-12-04",,,,438.3,43.6,200,202.5,260.9,76.1,918,,"Galerie Salazie amont PM 1238"
21198,"2008-03-19",,,,,,,,,,,,"Galerie Salazie amont PM 1238"
21198,"2008-03-20",,,,411.7,47.7,193.8,198.5,280.4,84.8,960,,"Galerie Salazie amont PM 1238"
21198,"2008-05-21",,,,,,,,,,,,"Galerie Salazie amont PM 1238"
21198,"2008-05-22",,,,423.3,43.6,200,194,246.1,73.2,1024,,"Galerie Salazie amont PM 1238"
21198,"2008-09-03",,,,,,,,,,,,"Galerie Salazie amont PM 1238"
21198,"2008-09-04",,,,460,44.6,192.5,199.5,272.6,71.5,942,,"Galerie Salazie amont PM 1238"
21198,"2008-12-03",,,,,,,,,,,,"Galerie Salazie amont PM 1238"
21198,"2008-12-04",,,,546.3,46.4,196.2,198.2,289.6,73.5,938,,"Galerie Salazie amont PM 1238"
21198,"2009-03-25",,,,,,,,,,,,"Galerie Salazie amont PM 1238"
21198,"2009-03-26",,,,673.3,46.4,197.1,203.2,279.1,71.3,816,,"Galerie Salazie amont PM 1238"
21198,"2009-06-17",,,,,,,,,,,,"Galerie Salazie amont PM 1238"
21198,"2009-06-18",,,,440,46.2,189.6,196.8,275.2,72.7,908,,"Galerie Salazie amont PM 1238"
21198,"2009-10-22",,,,386.7,47.9,195.4,199.5,290,76.6,922,,"Galerie Salazie amont PM 1238"
21198,"2009-12-15",,,,,,,,,,,,"Galerie Salazie amont PM 1238"
21198,"2009-12-16",,,,415,46.9,198.3,201.2,296.5,72.7,906,,"Galerie Salazie amont PM 1238"
21198,"2010-03-17",,,,,,,,,,,,"Galerie Salazie amont PM 1238"
21198,"2010-03-18",,,,426.7,49.2,206.3,187.5,300.4,74.4,976,,"Galerie Salazie amont PM 1238"
21198,"2010-06-23",,,,264.3,55.1,195.4,204.2,302.6,81.4,932,,"Galerie Salazie amont PM 1238"
21198,"2010-09-29",,,,,,,,,,,,"Galerie Salazie amont PM 1238"
21198,"2011-04-11",,,,233.3,89.5,196.7,207.2,313.9,120.6,956,,"Galerie Salazie amont PM 1238"
21198,"2011-07-04",,,,,,,,,,,,"Galerie Salazie amont PM 1238"
21198,"2011-07-05",,,,283.3,46.2,225,220,304.3,73.2,944,,"Galerie Salazie amont PM 1238"
21198,"2011-09-12",,,,,,,,,,,,"Galerie Salazie amont PM 1238"
21198,"2011-09-14",,,,345.3,46.2,195.8,207.5,308.7,73.2,852,,"Galerie Salazie amont PM 1238"
21198,"2011-12-12",,,,,,,,,,,,"Galerie Salazie amont PM 1238"
21198,"2011-12-13",,,,385,48.7,200,220,313,73.2,896,,"Galerie Salazie amont PM 1238"
21198,"2012-03-21",,,,,,,,,,,,"Galerie Salazie amont PM 1238"
21198,"2012-03-22",,,,414.5,46.2,183.3,165,308.7,70.4,916,,"Galerie Salazie amont PM 1238"
21198,"2012-06-20",,,,,,,,,,,,"Galerie Salazie amont PM 1238"
21198,"2012-09-10",,,,,,,,,,,,"Galerie Salazie amont PM 1238"
21198,"2012-09-11",,,,573.5,48.7,183.3,227.5,317.4,76.1,920,,"Galerie Salazie amont PM 1238"
21198,"2012-12-10",,,,,,,,,,,,"Galerie Salazie amont PM 1238"
21198,"2012-12-11",,,,441.5,43.6,187.5,200,291.3,73.2,936,,"Galerie Salazie amont PM 1238"
21198,"2013-03-18",,,,310,48.7,183.3,192.5,308.7,67.6,983.6,,"Galerie Salazie amont PM 1238"
21198,"2013-07-01",,,,441.7,43.6,183.3,192.5,308.7,76.1,950.8,,"Galerie Salazie amont PM 1238"
21198,"2013-09-09",,,,280,48.7,191.7,202.5,321.7,70.4,1000,,"Galerie Salazie amont PM 1238"
21198,"2014-03-10",,,,326.7,51.3,187.5,207.5,330.4,67.6,1065.6,,"Galerie Salazie amont PM 1238"
21198,"2014-06-23",,,,233.3,51.3,187.5,195,317.4,67.6,1000,13.5,"Galerie Salazie amont PM 1238"
21198,"2014-09-24",,,,530,46.2,179.2,195,321.7,70.4,885.2,14.6,"Galerie Salazie amont PM 1238"
21198,"2014-12-16",,,,520,46.2,187.5,212.5,269.6,70.4,934.4,,"Galerie Salazie amont PM 1238"
21207,"2007-04-04",,,,,,,,,,,,"Forage SLP1 Galerie Salazie amont - PM 2692"
21207,"2007-04-05",,,,249.3,25.6,,47.5,1043.5,52.1,409.8,,"Forage SLP1 Galerie Salazie amont - PM 2692"
21207,"2007-06-13",,,,,,,,,,,,"Forage SLP1 Galerie Salazie amont - PM 2692"
21207,"2007-06-14",,,,211.8,26.2,3.8,52.8,983,61.7,362.6,9.4,"Forage SLP1 Galerie Salazie amont - PM 2692"
21207,"2007-09-19",,,,,,,,,,,,"Forage SLP1 Galerie Salazie amont - PM 2692"
21207,"2007-09-20",,,,231.7,23.1,,50,1000,62,327.9,,"Forage SLP1 Galerie Salazie amont - PM 2692"
21207,"2007-12-03",,,,,,,,,,,,"Forage SLP1 Galerie Salazie amont - PM 2692"
21207,"2007-12-04",,,,456.7,23.1,,47.5,956.5,59.2,311.5,,"Forage SLP1 Galerie Salazie amont - PM 2692"
21207,"2008-03-19",,,,,,,,,,,,"Forage SLP1 Galerie Salazie amont - PM 2692"
21207,"2008-03-20",,,,85,23.1,,46.8,953,68.5,354,,"Forage SLP1 Galerie Salazie amont - PM 2692"
21207,"2008-05-21",,,,,,,,,,,,"Forage SLP1 Galerie Salazie amont - PM 2692"
21207,"2008-05-22",,,,318.3,12.6,,30.2,1668.3,87.3,1608,,"Forage SLP1 Galerie Salazie amont - PM 2692"
21207,"2008-05-28",,,,,,,,,,,,"Forage SLP1 Galerie Salazie amont - PM 2692"
21207,"2008-09-03",,,,,,,,,,,,"Forage SLP1 Galerie Salazie amont - PM 2692"
21207,"2008-09-04",,,,290,17.7,,27,1430,91.5,162,,"Forage SLP1 Galerie Salazie amont - PM 2692"
21207,"2008-12-03",,,,,,,,,,,,"Forage SLP1 Galerie Salazie amont - PM 2692"
21207,"2008-12-04",,,,363.8,19.2,,29.2,1475.7,88.2,152,,"Forage SLP1 Galerie Salazie amont - PM 2692"
21207,"2009-03-27",,,,,,,,,,,,"Forage SLP1 Galerie Salazie amont - PM 2692"
21207,"2009-03-30",,,,258.3,199.5,,39.2,1139.6,241.7,180,,"Forage SLP1 Galerie Salazie amont - PM 2692"
21207,"2009-06-17",,,,,,,,,,,,"Forage SLP1 Galerie Salazie amont - PM 2692"
21207,"2009-06-18",,,,243.3,19,,34.2,1083.5,67.6,292,,"Forage SLP1 Galerie Salazie amont - PM 2692"
21207,"2009-10-22",,,,333.3,22.1,,41.7,1140.9,67.6,320,,"Forage SLP1 Galerie Salazie amont - PM 2692"
21207,"2009-12-15",,,,,,,,,,,,"Forage SLP1 Galerie Salazie amont - PM 2692"
21207,"2009-12-16",,,,208.3,21.5,,47,1146.5,65.4,252,,"Forage SLP1 Galerie Salazie amont - PM 2692"
21207,"2010-04-07",,,,,,,,,,,,"Forage SLP1 Galerie Salazie amont - PM 2692"
21207,"2010-04-08",,,,226.7,186.7,,,1138.3,213.2,282,,"Forage SLP1 Galerie Salazie amont - PM 2692"
21207,"2010-06-23",,,,75.3,21.5,,53.5,1138.3,66.2,288,,"Forage SLP1 Galerie Salazie amont - PM 2692"
21207,"2010-09-29",,,,,,,,,,,,"Forage SLP1 Galerie Salazie amont - PM 2692"
21207,"2011-03-07",,,,,,,,,,,,"Forage SLP1 Galerie Salazie amont - PM 2692"
21207,"2011-03-08",,,,205,22.3,,50.2,1038.3,63.4,350,,"Forage SLP1 Galerie Salazie amont - PM 2692"
21207,"2011-04-11",,,,138.3,27.9,,62.3,1086.5,73.2,346,,"Forage SLP1 Galerie Salazie amont - PM 2692"
21207,"2011-07-04",,,,,,,,,,,,"Forage SLP1 Galerie Salazie amont - PM 2692"
21207,"2011-07-05",,,,250,23.1,,55,1087,64.8,368,,"Forage SLP1 Galerie Salazie amont - PM 2692"
21207,"2011-09-12",,,,,,,,,,,,"Forage SLP1 Galerie Salazie amont - PM 2692"
21207,"2011-09-14",,,,192.7,23.1,,62.5,1087,73.2,268,,"Forage SLP1 Galerie Salazie amont - PM 2692"
21207,"2011-12-12",,,,,,,,,,,,"Forage SLP1 Galerie Salazie amont - PM 2692"
21207,"2011-12-13",,,,255,23.1,,,1565.2,62,96,,"Forage SLP1 Galerie Salazie amont - PM 2692"
21207,"2012-03-21",,,,,,,,,,,,"Forage SLP1 Galerie Salazie amont - PM 2692"
21207,"2012-03-22",,,,234.7,20.5,,52.5,1130.4,64.8,308,,"Forage SLP1 Galerie Salazie amont - PM 2692"
21207,"2012-06-20",,,,,,,,,,,,"Forage SLP1 Galerie Salazie amont - PM 2692"
21208,"2007-12-03",,,,,,,,,,,,"Forage SLP2 Galerie Salazie amont - PM 2935"
21208,"2007-12-04",,,,253.3,20.5,,47.5,1000,59.2,295.1,,"Forage SLP2 Galerie Salazie amont - PM 2935"
21208,"2008-03-19",,,,,,,,,,,,"Forage SLP2 Galerie Salazie amont - PM 2935"
21208,"2008-03-20",,,,118.3,18.7,,39.2,901.7,59.2,474,,"Forage SLP2 Galerie Salazie amont - PM 2935"
21208,"2011-11-14",,,,,,,,,,,,"Forage SLP2 Galerie Salazie amont - PM 2935"
21208,"2011-11-15",,,,298.3,33.3,112.5,185,282.6,,640,,"Forage SLP2 Galerie Salazie amont - PM 2935"
21208,"2012-09-10",,,,,,,,,,,,"Forage SLP2 Galerie Salazie amont - PM 2935"
21208,"2012-09-11",,,,528.5,33.3,108.3,182.5,300,,660,20.8,"Forage SLP2 Galerie Salazie amont - PM 2935"
21208,"2012-12-10",,,,,,,,,,,,"Forage SLP2 Galerie Salazie amont - PM 2935"
21208,"2012-12-11",,,,381.7,25.6,104.2,165,287,,680,,"Forage SLP2 Galerie Salazie amont - PM 2935"
21208,"2013-03-18",,,,375,33.3,100,152.5,278.3,45.1,704.9,,"Forage SLP2 Galerie Salazie amont - PM 2935"
21208,"2013-07-01",,,,370,28.2,95.8,150,300,50.7,704.9,,"Forage SLP2 Galerie Salazie amont - PM 2935"
21208,"2013-09-09",,,,293.3,33.3,108.3,177.5,287,47.9,737.7,22.9,"Forage SLP2 Galerie Salazie amont - PM 2935"
21208,"2014-03-10",,,,291.7,35.9,104.2,162.5,300,42.3,754.1,,"Forage SLP2 Galerie Salazie amont - PM 2935"
21208,"2014-06-23",,,,228.3,35.9,108.3,157.5,273.9,42.3,737.7,11.5,"Forage SLP2 Galerie Salazie amont - PM 2935"
21209,"2007-12-03",,,,,,,,,,,,"Galerie Salazie amont"
21209,"2007-12-04",,,,378.3,28.2,95.8,160,291.3,56.3,672.1,20.8,"Galerie Salazie amont"
21209,"2008-03-19",,,,,,,,,,,,"Galerie Salazie amont"
21209,"2008-03-20",,,,158.3,94.6,,37.8,847,136.1,512,,"Galerie Salazie amont"
21209,"2008-09-03",,,,,,,,,,,,"Galerie Salazie amont"
21209,"2008-09-04",,,,401.7,59,44.2,63.2,591.7,64.2,744,,"Galerie Salazie amont"
21209,"2009-03-27",,,,,,,,,,,,"Galerie Salazie amont"
21209,"2009-03-30",,,,513.3,14.4,,28.5,1286.5,66.5,170,,"Galerie Salazie amont"
21209,"2011-03-08",,,,,,,,,58.6,,,"Galerie Salazie amont"
21209,"2011-04-11",,,,,,,,,,,244.6,"Galerie Salazie amont"
21209,"2011-07-05",,,,,,,,,,,,"Galerie Salazie amont"
21209,"2012-12-11",,,,,,,,,,,47.9,"Galerie Salazie amont"
21209,"2013-03-18",,,,,,79.2,,,,,,"Galerie Salazie amont"
21209,"2013-09-09",,,,,,83.3,,,,,,"Galerie Salazie amont"
21209,"2014-03-10",,,,300,51.3,79.2,120,478.3,47.9,786.9,,"Galerie Salazie amont"
21209,"2014-12-16",,,,490,30.8,100,162.5,260.9,50.7,704.9,,"Galerie Salazie amont"
21210,"2007-04-11",,,,,25.6,91.7,202.5,330.4,557.7,360.7,,"Forage Petit Prado"
21210,"2007-09-11",,,,280,32.1,133.3,250,347.8,628.2,409.8,29.2,"Forage Petit Prado"
21801,"2009-05-18",,,,,,,,,,,,"Galerie Salazie amont forage SC4 - PM 3600"
21801,"2009-05-19",,,,826.7,16.2,,61.3,2129.1,709.9,0,39.8,"Galerie Salazie amont forage SC4 - PM 3600"
21801,"2009-06-18",,,,955,13.8,,46.8,2056.5,673.5,0,37.3,"Galerie Salazie amont forage SC4 - PM 3600"
21801,"2009-12-15",,,,,,,,,,,,"Galerie Salazie amont forage SC4 - PM 3600"
21801,"2009-12-16",,,,948.3,16.4,,51.8,2004.3,612.7,0,33.9,"Galerie Salazie amont forage SC4 - PM 3600"
21801,"2011-03-07",,,,,,,,,,,,"Galerie Salazie amont forage SC4 - PM 3600"
21801,"2011-03-08",,,,816.7,11,,52.2,1612.2,388.7,16,23.6,"Galerie Salazie amont forage SC4 - PM 3600"
21801,"2011-07-04",,,,,,,,,,,,"Galerie Salazie amont forage SC4 - PM 3600"
21801,"2011-07-05",,,,750,12.8,,55,1652.2,377.5,0,22.9,"Galerie Salazie amont forage SC4 - PM 3600"
21803,"2008-05-28",,,,200,135.9,16.7,87.5,867,158,424,,"Galerie Salazie amont pm 3140"
21803,"2011-04-11",,,,120,37.4,,57.5,855.2,74.1,480,,"Galerie Salazie amont pm 3140"
21803,"2011-07-04",,,,,,,,,,,,"Galerie Salazie amont pm 3140"
21803,"2011-07-05",,,,450,30.8,8.3,60,826.1,59.2,532,,"Galerie Salazie amont pm 3140"
21803,"2011-09-12",,,,,,,,,,,,"Galerie Salazie amont pm 3140"
